Restaurant ID,Restaurant Name,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
310167,Sufiaana,New Delhi,Rajouri Garden,77.1205059,28.6500509,"North Indian, Mughlai, Lebanese",2000,Yes,Yes,4,3.8,300
310169,Tipu Sultan,New Delhi,"Vasant Square Mall, Vasant Kunj",77.1566556,28.5249865,"North Indian, Mughlai",850,Yes,Yes,2,3.7,364
310170,Mithaas Sweets,Noida,Sector 53,77.362305,28.5955626,"North Indian, Chinese, South Indian, Mithai",650,No,Yes,2,3.1,39
310202,Punjabi Chaap Corner,New Delhi,Kamla Nagar,77.2050808,28.6821675,North Indian,400,No,Yes,1,2.9,15
310203,Sandys Cocktails & Kitchen,Gurgaon,Sector 29,77.0712417,28.472016,"Asian, European",1800,Yes,Yes,3,3.9,297
310208,Kabab And Tadka,Noida,Sector 110,77.36518085,28.5390865,North Indian,600,No,Yes,2,2.5,36
310211,Chaat Chowk,Gurgaon,"DLF Galleria, DLF Phase 4",77.0821234,28.4670558,Street Food,350,No,Yes,1,3.7,217
310215,The Cake Gallery,New Delhi,Ashok Vihar Phase 3,77.1674237,28.6849542,Bakery,500,No,No,2,3.3,12
310235,Munch,Gurgaon,Sector 56,77.1349572,28.434589,"North Indian, South Indian, Fast Food",700,No,Yes,2,3.1,9
310253,Indian Bites,New Delhi,Kirti Nagar,77.1501141,28.6563972,"North Indian, Chinese, Continental",550,No,Yes,2,2.7,41
310254,Green Chick Chop,New Delhi,Tilak Nagar,77.1040206,28.6437138,"Raw Meats, North Indian, Fast Food",350,No,No,1,3,6
310259,Sri Balaji,New Delhi,Hauz Khas,77.2106438,28.5622518,"South Indian, Chinese",300,No,Yes,1,3.5,65
310272,Green Chick Chop,New Delhi,Tilak Nagar,77.0905901,28.6364554,"Raw Meats, North Indian, Fast Food",350,No,No,1,3.2,16
310273,Bhape Di Hatti,New Delhi,Tilak Nagar,77.0968578,28.6384031,North Indian,200,No,No,1,3.1,7
310279,South Indian Hut,New Delhi,Tilak Nagar,77.0889219,28.6378234,"South Indian, Chinese",300,No,No,1,2.9,5
310281,Haldiram's,New Delhi,"ARSS Mall, Paschim Vihar",77.10154384,28.66894461,"North Indian, South Indian, Chinese, Mithai, Fast Food",500,No,No,2,3.1,117
310305,China Hut,New Delhi,Jangpura,77.2472956,28.5817203,Chinese,400,No,Yes,1,3,16
310312,Paapi Paet,New Delhi,Malviya Nagar,77.2079315,28.5330067,"Fast Food, Beverages",550,No,Yes,2,3.3,250
310319,Kovilakam,New Delhi,Dilshad Garden,77.3265239,28.6840123,"South Indian, North Indian",400,No,No,1,3.2,11
310321,CDB Cafe,New Delhi,Greater Kailash (GK) 2,77.2414931,28.5331658,"North Indian, Chinese, Continental, Italian",1800,Yes,No,3,3.4,35
310328,Asian Chopstick,New Delhi,Munirka,77.1686131,28.553128,"Chinese, Thai",400,No,No,1,3.5,27
310332,Utopia,New Delhi,Karkardooma,77.303195,28.6486474,"North Indian, Mediterranean, Continental",1500,Yes,No,3,3.2,286
310342,Zai,New Delhi,Greater Kailash (GK) 2,77.2386784,28.5370786,"North Indian, Continental, Chinese",1550,Yes,Yes,3,3.8,302
310344,Aviram's Chinese Kitchen,New Delhi,Lajpat Nagar 1,77.2428349,28.57509517,"Chinese, Fast Food",250,No,Yes,1,2.7,4
310345,Domino's Pizza,New Delhi,Lajpat Nagar 2,77.241099,28.5701061,"Pizza, Fast Food",700,No,No,2,2.5,47
310348,Admission Lounge,New Delhi,New Friends Colony,77.26883523,28.56240125,"North Indian, Continental, Chinese, Fast Food",2500,Yes,No,4,2.7,24
310359,Pudding & Pie,New Delhi,Punjabi Bagh,77.13446863,28.66992391,"Bakery, Fast Food",450,No,No,1,3,27
310365,SKY Lounge Bar & Grill - Hotel The Royal Plaza,New Delhi,"Hotel The Royal Plaza, Janpath",77.2170731,28.6212756,Finger Food,2500,Yes,No,4,3.4,265
310385,Sushi Haus,Gurgaon,DLF Phase 1,77.1003772,28.4778638,"Japanese, Sushi",1300,No,Yes,3,3.8,124
310395,The Post Office Cafe,New Delhi,Rajouri Garden,77.1199713,28.6476117,"Continental, Fast Food, North Indian, Asian",1600,Yes,Yes,3,3.6,742
310399,Burbee's Cafe,Noida,Sector 18,77.32456181,28.56935203,"American, Italian, Chinese, North Indian, Cafe",900,Yes,Yes,2,3.7,833
310408,Al Bake,New Delhi,Nehru Place,77.252055,28.5489159,"North Indian, Mughlai",400,No,No,1,2.7,38
310409,Roti Aur Boti,New Delhi,Gujranwala Town,77.1899423,28.7016159,Fast Food,100,No,No,1,3.5,18
310412,Knight Delight Kafe,Gurgaon,Old Railway Road,77.0141435,28.4810609,"Fast Food, Chinese",500,No,Yes,2,2.6,12
310413,Chicago Pizza,New Delhi,"Spark Mall, Kamla Nagar",77.20365521,28.68093208,Pizza,600,No,No,2,2.6,27
310417,Angels in my Kitchen,Noida,Sector 18,77.32430164,28.57046888,"Bakery, Desserts, Fast Food",350,No,Yes,1,3.9,205
310419,Angels in my Kitchen,New Delhi,Moti Bagh,77.1701299,28.5795586,"Bakery, Desserts, Fast Food",350,No,Yes,1,3.5,57
310430,Sanjha Tandoor,New Delhi,Munirka,77.1760003,28.554897,"North Indian, Mughlai",700,No,No,2,2.8,17
310435,Gyms Kook,New Delhi,"Crescent Square Mall, Rohini",77.125077,28.7186064,"Continental, Italian",1000,No,Yes,3,3.3,140
310436,Pooja Take Away Kitchen,New Delhi,Safdarjung,77.19544631,28.56262917,"North Indian, Chinese, Fast Food",400,No,No,1,2.7,11
310440,Tandoori Junction,New Delhi,Vivek Vihar,77.31220789,28.66945735,"North Indian, Chinese",300,No,Yes,1,2.4,10
310445,The Cakelicious Factory,Gurgaon,MG Road,77.0963632,28.4821819,"Bakery, Desserts, Fast Food",200,No,Yes,1,3.6,43
310447,Mandarin,New Delhi,Anand Vihar,77.3061657,28.6598026,Chinese,600,No,No,2,2.8,14
310448,Burger King,New Delhi,Connaught Place,77.2212499,28.6327396,"Burger, Fast Food",500,No,Yes,2,3.8,2093
310459,Chalte Firte Momos & Special Foods,New Delhi,Rohini,77.1191677,28.7022199,Fast Food,350,No,Yes,1,3.5,55
310461,Food Ka Mood,Gurgaon,Sector 31,77.057398,28.4491214,"North Indian, Chinese",500,No,Yes,2,3.1,34
310463,Sbarro,New Delhi,Connaught Place,77.2197229,28.630354,"Pizza, Italian",600,No,Yes,2,3.5,1311
310468,The Biryani Hut,New Delhi,Jangpura,77.2473854,28.5818185,Biryani,400,No,No,1,2.9,5
310469,Republic of Chicken,New Delhi,Jangpura,77.2450954,28.5829004,"Raw Meats, Fast Food",400,No,No,1,2.8,5
310487,PiccoLicko,Gurgaon,Udyog Vihar,77.0652612,28.4875966,Desserts,200,No,Yes,1,3.3,12
310490,Indian Grill Company,New Delhi,Connaught Place,77.2226871,28.6335935,"North Indian, Continental",1300,Yes,Yes,3,3.7,626
310491,4 on 44 Restaurant & Bar,New Delhi,"Aggarwal City Mall, Pitampura",77.1346226,28.6901424,"North Indian, Chinese",1000,Yes,Yes,3,2.6,49
310493,Dilli 6 Express,Gurgaon,Old Railway Road,77.0203817,28.4667732,"North Indian, Mughlai",550,No,No,2,3.5,31
310500,Rao's Meeting Point,Gurgaon,Sohna Road,77.042691,28.4118643,"South Indian, North Indian, Chinese",300,No,No,1,3.4,54
310502,Bats On Delivery,New Delhi,Shahpur Jat,77.2155012,28.5474113,"North Indian, Fast Food",700,No,Yes,2,2.3,82
310525,Chicken Bytes,Gurgaon,DLF Phase 3,77.094263,28.4923373,"North Indian, Mughlai, Chinese",500,No,Yes,2,2.1,34
310529,Moets Curry Leaf Express,New Delhi,"JMD Kohinoor Mall, Greater Kailash",77.2386159,28.5367169,"North Indian, Mughlai",900,Yes,Yes,2,3.2,23
310531,Subway,Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",77.0715115,28.509779,"American, Fast Food, Salad, Healthy Food",500,No,No,2,3.3,27
310532,Cafe All-Inn,New Delhi,Vijay Nagar,77.2047215,28.6935077,"Cafe, Mexican, Italian, North Indian, Chinese",600,No,No,2,3.8,429
310536,Sandy's Punjabi Rasoi,New Delhi,Preet Vihar,77.2908649,28.6408942,"North Indian, Mughlai, Chinese",500,No,No,2,3.2,24
310538,Aap Ki Rasoi Ghar,New Delhi,Subhash Nagar,77.119028,28.6344547,"North Indian, Fast Food",250,No,No,1,3,6
310539,Krunchies,Noida,Sector 44,77.3373827,28.5543914,Fast Food,200,No,Yes,1,2.5,19
310563,Domino's Pizza,New Delhi,Shahdara,77.2917395,28.6917695,"Pizza, Fast Food",700,No,No,2,2.8,31
310592,The Vintage Avenue,New Delhi,GTB Nagar,77.2038231,28.6951234,"North Indian, Chinese, Continental, Italian",800,Yes,Yes,2,3.9,1439
310595,My Love Restaurant & Bar,New Delhi,Paharganj,77.2094826,28.638784,"North Indian, Mughlai, Chinese",1000,Yes,No,3,2.7,19
310604,Platform Nine and Three Quarters,New Delhi,Vivek Vihar,77.30372541,28.66736018,"Cafe, North Indian, Continental",600,No,No,2,2.6,54
310609,Himalaya,Noida,Sector 18,77.32435126,28.57242813,North Indian,450,No,Yes,1,2.3,31
310625,Shri Bikaner Sweets,New Delhi,Uttam Nagar,77.0391304,28.6275118,"Fast Food, South Indian, Chinese, Mithai",250,No,No,1,2.9,4
310630,Firangi N More,New Delhi,Paschim Vihar,77.1088081,28.6701078,"Chinese, Fast Food",400,No,Yes,1,2.2,43
310653,Baked Buns,New Delhi,Laxmi Nagar,77.2731602,28.6301736,Fast Food,500,No,Yes,2,3.1,18
310664,Chutneez Ishtyle Bar and Dining,New Delhi,Dilshad Garden,77.3216767,28.6758998,"North Indian, Chinese, Mughlai",1200,Yes,Yes,3,3.3,56
310665,Thok (The House of Kakori),New Delhi,Malviya Nagar,77.2096819,28.534082,"North Indian, Mughlai, Chinese",600,No,Yes,2,3.4,485
310666,Enigma Lounge,New Delhi,Naraina,77.1384175,28.6309493,"Chinese, North Indian",750,No,No,2,2.8,8
310674,Cafe Illuminatii,New Delhi,Khan Market,77.2269086,28.5999453,"Continental, Kashmiri, Italian, North Indian, Moroccan",2500,Yes,Yes,4,3.6,300
310689,Pizzalicious,New Delhi,Shahdara,77.29647975,28.66963974,"Pizza, Fast Food",400,No,No,1,3,9
310691,Singz,New Delhi,Janakpuri,77.0859354,28.6219218,"North Indian, Chinese",700,No,No,2,2.5,46
310694,The Fizz,Noida,Sector 18,77.32313555,28.57225971,"North Indian, Mughlai, Chinese",1400,Yes,Yes,3,3.2,80
310695,Sanghai Food,Noida,Sector 44,77.3361665,28.5599265,Chinese,450,No,No,1,2.9,15
310699,The Living Room - The Westin Sohna Resort & Spa,Gurgaon,"The Westin Sohna Resort & Spa, Sohna Road",77.1427506,28.2393668,Continental,3000,No,No,4,3.7,45
310700,Xiao Chi - The Westin Sohna Resort & Spa,Gurgaon,"The Westin Sohna Resort & Spa, Sohna Road",77.1427506,28.2393668,Chinese,3000,Yes,No,4,3.4,22
310701,Kathi's,New Delhi,South Extension 2,77.2213698,28.567969,Fast Food,400,No,No,1,3,7
310705,Hangchuaa's Chinese Food Corner,New Delhi,South Extension 2,77.21891731,28.56432472,Chinese,600,No,No,2,3.1,20
310723,Burger King,New Delhi,"Ambience Mall, Vasant Kunj",77.1551985,28.5417053,"Burger, Fast Food",500,No,Yes,2,3.2,458
310724,The Taste,Noida,Sector 48,77.3678243,28.5574263,"Bakery, Fast Food",500,No,No,2,3.1,7
310728,Bhukkadzz Point,New Delhi,Tilak Nagar,77.0868116,28.6354821,Fast Food,300,No,Yes,1,3,7
310732,Muradabadi Shahi Biryani & Chicken Corner,New Delhi,Jail Road,77.0978255,28.6316146,"North Indian, Biryani",450,No,No,1,3.3,68
310737,7 Barrel Brew Pub,Gurgaon,"DLF Mega Mall, DLF Phase 1",77.09335439,28.4761926,"North Indian, Continental, Chinese, Japanese, Italian, Thai",2000,Yes,Yes,4,3.9,490
310753,Tibb's Frankie,Noida,Sector 48,77.3727931,28.5551493,Fast Food,250,No,Yes,1,3.4,22
310758,Chopsuey,New Delhi,Karol Bagh,77.1889094,28.6576903,"Chinese, North Indian",600,No,Yes,2,3.2,71
310766,The FLIP Cafe,Noida,Sector 50,77.3623212,28.5697892,"Italian, Continental, North Indian, Chinese",650,No,Yes,2,2.6,147
310768,High Street Caf��,New Delhi,Rajouri Garden,77.1199541,28.6474559,"North Indian, Continental, Chinese, Italian",1250,Yes,Yes,3,3.8,374
310776,Gastronomica Kitchen & Bar,New Delhi,Greater Kailash (GK) 1,77.2350818,28.5503508,"European, Asian, North Indian, Italian, Continental, Pizza",1400,Yes,Yes,3,4.1,826
310777,Pizza Hut,New Delhi,Ashok Vihar Phase 2,77.1780375,28.6929229,"Italian, Pizza, Fast Food",1000,No,Yes,3,3.4,35
310790,Kar C Lounge & Restaurant,Noida,Greater Noida,77.510587,28.4629296,"Cafe, North Indian, Italian, Chinese",600,No,No,2,2.8,16
310792,McDonald's,New Delhi,Daryaganj,77.2405333,28.6437229,"Fast Food, Burger",500,No,Yes,2,2.8,23
310794,Republic of Chicken,New Delhi,East of Kailash,77.2475416,28.5530398,"Raw Meats, Fast Food",400,No,No,1,2.9,4
310799,A One Rasoi,Gurgaon,Sector 31,77.0568391,28.4489745,North Indian,500,No,No,2,3.1,11
310801,Amuse Lounge,New Delhi,Punjabi Bagh,77.13308394,28.67063315,"Fast Food, Chinese, North Indian",800,Yes,No,2,3.3,49
310802,Kanwarji's,New Delhi,Ashok Vihar Phase 2,77.1787198,28.6945328,"Street Food, Chinese, North Indian, Mithai",300,No,Yes,1,2.9,29
310803,Bablu Kabab Shop,New Delhi,Ashok Vihar Phase 3,77.1781273,28.6919464,"North Indian, Mughlai",500,No,No,2,3.1,10
310807,Priya Panchvati,New Delhi,Shahdara,77.2770165,28.6982532,"South Indian, Fast Food, Chinese",550,No,No,2,2.9,10
310816,NYC.PIE,New Delhi,Defence Colony,77.2303467,28.5729411,"Italian, Pizza",900,Yes,Yes,2,3.8,306
310829,DCK- Dana Choga's Kitchen,Gurgaon,Sector 7,77.0170336,28.4677392,"North Indian, Mughlai",800,No,Yes,2,3.5,148
310848,Beliram Degchiwala,New Delhi,Malviya Nagar,77.2135506,28.5386851,"North Indian, Mughlai, Chinese",900,No,Yes,2,3.5,226
310854,Delhicacy,Gurgaon,"DLF Galleria, DLF Phase 4",77.0823032,28.4674317,"Street Food, Fast Food, North Indian",350,No,Yes,1,3.8,317
310858,Penguin Bakers & Shakers,New Delhi,Anand Vihar,77.3064705,28.6596774,Fast Food,400,No,No,1,2.8,9
310870,Shivani Catering Services,Gurgaon,Udyog Vihar,77.0728605,28.5011252,"North Indian, Chinese",500,No,No,2,3.1,17
310874,Chicken Bite,New Delhi,Anand Vihar,77.3065301,28.6595397,Fast Food,200,No,No,1,3.1,6
310875,Shree Rathnam,Noida,Sector 15,77.3119452,28.5832846,"South Indian, North Indian, Chinese",800,Yes,Yes,2,3.3,57
310876,Fatafat Fast Food,New Delhi,Vasundhara Enclave,77.30853528,28.58950538,"Chinese, Fast Food",450,No,No,1,3.3,32
310877,Fresh n Refresh,New Delhi,Anand Vihar,77.3066672,28.6596084,Fast Food,500,No,No,2,3.4,24
310878,The Lodhi Bakery - The Lodhi,New Delhi,"The Lodhi, Lodhi Road",77.238056,28.592135,"Bakery, Desserts",400,No,No,1,2.9,4
310887,Krispy Kreme,New Delhi,"DLF Promenade Mall, Vasant Kunj",77.15590451,28.54268656,"Desserts, Beverages",350,No,Yes,1,3.9,98
310891,Subway,New Delhi,South Extension 1,77.2208907,28.5694375,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2,3.4,167
310896,The Chinese Hut,New Delhi,Preet Vihar,77.2959279,28.6425109,"Chinese, North Indian",550,No,Yes,2,2.4,62
310899,Green Chick Chop,New Delhi,Karkardooma,77.3054936,28.6511682,"Raw Meats, North Indian, Fast Food",350,No,No,1,3.4,33
310912,The Flashback,New Delhi,Rajinder Nagar,77.1842868,28.640178,"Cafe, Italian, Chinese",700,No,Yes,2,3.7,617
310916,Fat Lulu's,New Delhi,"Select Citywalk Mall, Saket",77.21956339,28.52923878,"Pizza, Italian",1250,No,Yes,3,3.8,298
310936,Giani,New Delhi,Mukherjee Nagar,77.2081351,28.699566,"Ice Cream, Desserts",300,No,No,1,3.1,9
310942,Cafe Rock 'n' Rolla,New Delhi,Safdarjung,77.19603203,28.56171306,"Fast Food, American, Italian",600,No,Yes,2,3.6,103
310947,Bhikaram Bhujawala,New Delhi,Mukherjee Nagar,77.2086741,28.7006026,Mithai,100,No,No,1,3,5
310948,Singh Mutton & Chicken Shop,New Delhi,GTB Nagar,77.2051662,28.700431,"Raw Meats, Fast Food",300,No,No,1,3,4
310949,Bikaner Sweets,New Delhi,GTB Nagar,77.2052335,28.7010154,"Mithai, Street Food, Fast Food",250,No,No,1,2.8,10
310958,Rustom's Parsi Bhonu,New Delhi,Adchini,77.19815668,28.53789627,Parsi,1500,Yes,Yes,3,4.2,665
310982,Changezi Chicken,New Delhi,Gujranwala Town,77.1898079,28.7014836,"North Indian, Mughlai",650,No,Yes,2,3.1,42
310989,Chawla The Pastry Palace,New Delhi,Mukherjee Nagar,77.2190493,28.7094307,Bakery,200,No,No,1,2.9,5
310997,Madras Cafe,New Delhi,Mukherjee Nagar,77.2083401,28.6995605,"South Indian, Chinese",450,No,No,1,2.7,11
311002,Sudarshan,New Delhi,Chawri Bazar,77.2302935,28.6504067,"Street Food, Beverages",150,No,No,1,3.7,54
311013,Oh Buoy,Noida,Sector 125,77.3323527,28.5486721,"Mexican, Italian, Fast Food",550,No,No,2,3.4,55
311022,Ashok Chaat Corner,New Delhi,Chawri Bazar,77.2268745,28.6493909,Street Food,100,No,No,1,4.1,118
311025,Makhni's,New Delhi,Punjabi Bagh,77.14233086,28.66934925,"North Indian, Mughlai, Chinese",500,No,No,2,2.7,78
311030,1UP,New Delhi,Civil Lines,77.2252161,28.6762903,"Cafe, Italian, Continental",1200,Yes,No,3,3.5,282
311033,Green Chick Chop,New Delhi,Hauz Khas,77.2027931,28.542347,"Raw Meats, North Indian, Fast Food",350,No,No,1,3.1,12
311047,Red Chilli,Faridabad,Sector 17,77.326744,28.4099515,Chinese,300,No,No,1,2.8,9
311051,KFC,Faridabad,"Crown Interiorz Mall, Sector 35, Faridabad",77.30706006,28.46980656,"American, Fast Food, Burger",500,No,Yes,2,2.1,57
311053,Snax Points,Faridabad,Badarpur Border,77.3053835,28.4901198,"Chinese, North Indian, Fast Food",300,No,No,1,3,4
311057,My Bar Headquarters,New Delhi,Connaught Place,77.2198128,28.630721,"North Indian, Mughlai, Chinese",1000,No,No,3,3.7,3010
311061,Sip n Bite,Gurgaon,"DT Mega Mall, DLF Phase 1",77.09314417,28.47571545,"North Indian, Chinese, Continental",500,No,Yes,2,3.2,38
311067,Chatori Zubaan 2,New Delhi,Mahipalpur,77.1166056,28.5385371,"North Indian, Chinese",550,No,No,2,3,5
311068,Mad Over Donuts,New Delhi,"Spark Mall, Kamla Nagar",77.20394421,28.68088884,Desserts,450,No,Yes,1,3.8,72
311076,Giani,New Delhi,Kamla Nagar,77.19552509,28.68010437,"Ice Cream, Desserts",400,No,Yes,1,3.4,41
311077,Baljeet's Amritsari Koolcha,New Delhi,Netaji Subhash Place,77.1496283,28.693387,North Indian,300,No,No,1,3.1,110
311078,Ashish Lal Dhaba,New Delhi,ITO,77.23888333,28.63209722,North Indian,400,No,No,1,3.2,26
311080,Angrezee Choupal,Gurgaon,DLF Phase 2,77.0860801,28.4827659,"North Indian, Chinese, Italian",500,No,Yes,2,3.8,299
311085,Sweet Cake,Noida,Sector 15,77.3127883,28.5826872,Bakery,300,No,No,1,3,10
311093,Authentique Bites,New Delhi,Civil Lines,77.2253817,28.6764039,"Bakery, Desserts",300,No,No,1,3.2,17
311103,Bings Cafe,New Delhi,"Select Citywalk Mall, Saket",77.21932769,28.52869471,"Korean, Beverages, Desserts",650,Yes,Yes,2,3.9,179
311115,Subway,New Delhi,Shalimar Bagh,77.162132,28.7025908,"American, Fast Food, Salad, Healthy Food",500,No,Yes,2,2.6,46
311116,KFC,Gurgaon,"DLF Mega Mall, DLF Phase 1",77.09351432,28.47650794,"American, Fast Food, Burger",500,No,Yes,2,2.2,73
311117,McDonald's,New Delhi,ITO,77.24104444,28.63255,"Fast Food, Burger",500,No,No,2,3.2,25
311150,Relax Restaurant,New Delhi,Lajpat Nagar 1,77.24144083,28.57326317,"North Indian, Mughlai",800,Yes,Yes,2,3.5,116
311161,Litti.In,New Delhi,Malviya Nagar,77.2111802,28.5364058,Bihari,300,No,Yes,1,4,308
311162,Deluxe Butter Omlette,New Delhi,Prashant Vihar,77.1344497,28.7155992,Fast Food,200,No,No,1,3.3,13
311168,Shalimar Vyanjan,New Delhi,Shalimar Bagh,77.161503,28.7054506,"North Indian, Chinese",400,No,No,1,3,9
311174,The Pizza Corner,New Delhi,Saket,77.20538288,28.51470631,"Fast Food, Pizza",600,No,Yes,2,2.1,39
311184,Ankur Family Restaurant,New Delhi,Vasundhara Enclave,77.3062099,28.5892967,"North Indian, Chinese",500,No,No,2,2.8,7
311186,Punjabi Pakwaan,Noida,Sector 11,77.3357155,28.5977441,"North Indian, Chinese",800,Yes,Yes,2,3.3,34
311187,Shubham,New Delhi,Dilshad Garden,77.3149321,28.6780803,"Fast Food, North Indian, South Indian, Chinese",350,No,No,1,2.7,39
311194,Jahangeer Foods,New Delhi,Laxmi Nagar,77.2846595,28.637565,"North Indian, Mughlai",500,No,Yes,2,2.7,64
311196,The Crust,New Delhi,Shakarpur,77.2800303,28.6263724,"Pizza, Fast Food",500,No,No,2,3.1,16
311209,The Midnight Heroes,New Delhi,Pitampura,77.140472,28.7046286,"North Indian, Biryani, Chinese, Fast Food",950,No,Yes,2,3.6,379
311211,Def Col Social,New Delhi,Defence Colony,77.2304115,28.5729435,"Continental, American, Asian, North Indian",1600,Yes,Yes,3,3.9,798
311228,Shaan-E-Tandoorz,New Delhi,Mayur Vihar Phase 3,77.3390604,28.6078313,North Indian,400,No,No,1,2.9,5
311229,The Test,New Delhi,Mayur Vihar Phase 3,77.3391034,28.6077552,North Indian,500,No,No,2,2.9,4
311231,Domino's Pizza,New Delhi,Vasundhara Enclave,77.3021052,28.5891084,"Pizza, Fast Food",700,No,No,2,2.6,17
311245,China Town,New Delhi,Mayur Vihar Phase 1,77.2952961,28.5979305,Chinese,300,No,Yes,1,2.7,11
311253,Punjabi Vaishno Rasoi,New Delhi,Vasundhara Enclave,77.3145157,28.601793,North Indian,200,No,No,1,2.9,4
311263,Zara Restaurant,New Delhi,IP Extension,77.2919552,28.6220862,"North Indian, Mughlai",400,No,Yes,1,3.3,24
311267,Instapizza,New Delhi,Kalkaji,77.25816473,28.54019601,"Pizza, Fast Food",900,No,Yes,2,3.8,492
311272,Rainbows,New Delhi,South Extension 1,77.2210703,28.5699028,"Bakery, Fast Food",500,No,Yes,2,2.6,24
311297,Khyen Chyen,Gurgaon,"Cross Point Mall, DLF Phase 4",77.0832475,28.4683741,Kashmiri,800,Yes,Yes,2,3.7,364
311305,Tribe,New Delhi,Vasant Kunj,77.1655919,28.5207314,"Continental, Seafood, North Indian",2200,Yes,No,4,3.3,89
311326,SS ONN THE GO,New Delhi,Saket,77.2196556,28.5291378,Street Food,500,No,No,2,3.6,66
311327,Stabbers,New Delhi,East Patel Nagar,77.1738744,28.6460278,"Fast Food, Burger",400,No,Yes,1,2.4,101
311331,Twenty Four Seven,New Delhi,Laxmi Nagar,77.2882664,28.6370646,Fast Food,250,No,No,1,3.1,13
311332,Twenty Four Seven,Noida,Sector 41,77.3583449,28.5614837,"Fast Food, North Indian",300,No,No,1,3,6
311333,Twenty Four Seven,New Delhi,Vikaspuri,77.069947,28.6274498,"Fast Food, North Indian",300,No,No,1,3.1,7
311334,Chawla's 2,Noida,Sector 72,77.37333611,28.515425,"North Indian, Mughlai, Chinese",1400,No,Yes,3,2.1,22
311336,Veggie-Licious,New Delhi,Mayur Vihar Phase 2,77.3011572,28.6192865,"North Indian, Chinese, Continental, Fast Food",450,No,Yes,1,3.6,100
311338,Chawla's 2,Noida,Sector 18,77.32652552,28.56984906,"North Indian, Mughlai, Chinese, Fast Food",700,No,Yes,2,2.2,81
311340,Young Wild Free Cafe,New Delhi,Satyaniketan,77.1671645,28.5877879,"Cafe, Italian, Chinese, Continental",500,No,No,2,4.1,658
311341,WTF - World's Tastiest Food,Noida,Sector 50,77.37062,28.5728,"North Indian, Chinese",800,No,Yes,2,2.4,21
311342,WTF - World's Tastiest Food,Noida,Sector 41,77.35858697,28.56337153,"North Indian, Chinese",800,No,Yes,2,2.4,5
311345,Kebab Gali,New Delhi,"Vasant Square Mall, Vasant Kunj",77.1566644,28.52506,"North Indian, Mughlai, Biryani",600,No,Yes,2,3.9,380
311353,Starbucks,New Delhi,"DLF Promenade Mall, Vasant Kunj",77.15557222,28.54234722,Cafe,700,No,No,2,3.9,109
311358,Domino's Pizza,New Delhi,Shalimar Bagh,77.1626712,28.7064034,"Pizza, Fast Food",700,No,No,2,3,28
311364,Believe in Taste,New Delhi,Shalimar Bagh,77.1564702,28.7152991,"North Indian, Chinese, Fast Food",400,No,No,1,3,7
311369,Tamra - Shangri-La's - Eros Hotel,New Delhi,"Shangri La's - Eros hotel, Janpath",77.2179096,28.6206188,"North Indian, Continental, European, Chinese, Thai",3800,Yes,No,4,4.3,400
